,player_name,season,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,fantasy_points,fantasy_points_ppr,team,fantasy_points_standard,fantasy_points_half_ppr,ir_games,out_games,total_missed_games,pass_tds/game,pass_air_yards/game,carries/game,rushing_tds/game,receiving_tds/game,turnovers/game,targets_game,height,weight,years_exp,next_season,standard/game,ppr/game,half_ppr/game,rushing_tds_team_qbs_sum,aggressiveness_team_qbs_mean,pick_team_qbs_mean,years_exp_team_qbs_mean,turnovers/game_team_qbs_mean,carries/game_team_qbs_mean,completion_percentage_above_expectation_team_qbs_mean,passing_epa_team_qbs_mean,num_team_qbs,receiving_tds_team_wrs_sum,air_yards_share_team_wrs_sum,avg_cushion_team_wrs_mean,avg_separation_team_wrs_mean,avg_yac_above_expectation_team_wrs_mean,catch_percentage_team_wrs_mean,height_team_wrs_mean,receiving_epa_team_wrs_mean,pick_team_wrs_mean,num_team_wrs,receiving_tds_team_rbs_sum,carries_team_rbs_sum,receiving_yards_team_rbs_sum,air_yards_share_team_rbs_sum,years_exp_team_rbs_mean,age_team_rbs_mean,weight_team_rbs_mean,percent_attempts_gte_eight_defenders_team_rbs_mean,avg_time_to_los_team_rbs_mean,receiving_epa_team_rbs_mean,rushing_epa_team_rbs_mean,pick_team_rbs_mean,num_team_rbs,receiving_tds_team_tes_sum,receiving_yards_team_tes_sum,air_yards_share_team_tes_sum,catch_percentage_team_tes_mean,wopr_team_tes_mean,percent_share_of_intended_air_yards_team_tes_mean,receiving_epa_team_tes_mean,num_team_tes,rushing_tds_other_team_qbs,aggressiveness_other_team_qbs,pick_other_team_qbs,years_exp_other_team_qbs,turnovers/game_other_team_qbs,carries/game_other_team_qbs,completion_percentage_above_expectation_other_team_qbs,passing_epa_other_team_qbs,receiving_tds_other_team_wrs,air_yards_share_other_team_wrs,avg_cushion_other_team_wrs,avg_separation_other_team_wrs,avg_yac_above_expectation_other_team_wrs,catch_percentage_other_team_wrs,height_other_team_wrs,receiving_epa_other_team_wrs,pick_other_team_wrs,receiving_tds_other_team_rbs,carries_other_team_rbs,receiving_yards_other_team_rbs,air_yards_share_other_team_rbs,years_exp_other_team_rbs,age_other_team_rbs,weight_other_team_rbs,percent_attempts_gte_eight_defenders_other_team_rbs,avg_time_to_los_other_team_rbs,receiving_epa_other_team_rbs,rushing_epa_other_team_rbs,pick_other_team_rbs,receiving_tds_other_team_tes,receiving_yards_other_team_tes,air_yards_share_other_team_tes,catch_percentage_other_team_tes,wopr_other_team_tes,percent_share_of_intended_air_yards_other_team_tes,receiving_epa_other_team_tes,future_half_ppr/game
6948,Derrick Henry,2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,378,2027,17,3,2,103,1,19,31,114,0,0,0,-29,127,4,0,0.06623931623931624,-0.007144616900714462,0.09435774252847424,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.1,333.1,BAL,314.1,323.6,0,0,0,0.0,0.0,23.625,1.0625,0.0,0.1875,1.9375,75.0,247.0,4.0,2019,10.95625,20.81875,20.225,7.0,14.361702127659576,32.0,1.0,0.5625,5.28125,-1.751509337051914,26.907639212551537,2.0,6.0,0.32,6.30496855345912,3.142846883761298,1.0613783152119378,71.875,73.0,52.76243513266094,,1.0,1.0,391.0,179.0,-0.00884385224480962,2.6666666666666665,24.0,252.66666666666666,27.77777777777778,2.7594225352112662,-2.6457053172884577,9.060213989545987,79.0,3.0,7.0,701.0,0.25460209572359105,65.9090909090909,0.5149561608840647,26.224953551522077,36.73195380595531,1.0,-10.0,28.723404255319153,19.0,-2.0,0.9375,-13.0625,-3.503018674103828,53.815278425103074,6.0,0.32714461690071445,,,,,,,,1.0,13.0,65.0,-0.001699235344095158,2.0,23.0,255.5,27.777777777777782,2.7594225352112662,-0.549592319730436,-3.2853989705472486,96.0,7.0,587.0,0.2617467126243055,,,,,10.841176470588236
13058,Tank Bigsby,2023,17,0,0,0,0,0,0,0,0,0,0,0,0,0,50,132,2,1,1,13,0,1,4,6,0,0,0,6,5,0,0,0.006589785831960461,0.0012045773940975708,0.010727882923808992,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,24.8,PHI,23.8,24.3,0,0,0,0.0,0.0,2.9411764705882355,0.11764705882352941,0.0,0.058823529411764705,0.23529411764705882,72.0,213.0,0.0,2022,7.176470588235294,1.4588235294117649,1.4294117647058824,20.0,15.230094516121195,98.5,2.0,1.3823529411764706,6.029411764705882,2.1491051122120233,-20.585227815773266,2.0,19.0,1.0137971463934314,6.30996053946054,2.571152047524936,0.37522774096122063,62.41779780088077,71.33333333333333,12.319941742285879,64.2,6.0,4.0,475.0,509.0,0.036800561747276014,2.6666666666666665,24.333333333333332,232.0,16.75355198714158,2.5130958845803866,-5.142353206832902,-28.38443170313702,50.666666666666664,3.0,4.0,999.0,0.18778839874592576,65.54216867469879,0.17246198168540464,9.838361357956899,10.230356685117398,3.0,18.0,30.46018903224239,109.0,4.0,2.7058823529411766,9.117647058823529,4.2982102244240465,-41.17045563154653,19.0,1.0125925689993338,7.5719526473526475,3.0853824570299233,0.45027328915346476,74.90135736105692,71.2,17.521669119268594,59.44000000000001,4.0,425.0,503.0,0.03559598435317844,4.0,25.5,241.5,20.130327980712373,2.65989382687058,-0.8691822389355064,-36.40861908392192,32.0,4.0,993.0,0.1865838213518282,98.31325301204818,0.25332903106620247,14.757542036935348,22.189882598989943,7.382352941176471
7313,Dontrell Hilliard,2020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,0,0,0,3,0,1,1,2,0,0,0,0,2,0,0,0.0021413276231263384,0.0,0.0032119914346895075,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.0,FA,5.0,5.5,0,0,0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0625,71.0,202.0,2.0,2019,3.35625,0.375,0.34375,36.0,16.964278739775015,158.625,7.425,0.3296875,0.8359375,0.029976748824074945,10.269138965113651,40.0,254.0,12.635794104638098,6.17678875820276,2.944434441625575,0.4341274971597834,64.15797037268553,72.42948717948718,9.58694273992704,128.47540983606558,156.0,50.0,6671.0,10695.0,0.28478379601521253,3.237704918032787,24.307692307692307,214.25409836065575,20.954637606635718,2.711682006169636,-0.9649828892208562,-3.968323591470112,133.92307692307693,122.0,118.0,12311.0,3.082494555609485,68.95243128062506,0.07590138322450347,13.582743234737361,3.3995206899032153,94.0,36.0,17.39926024592309,162.69230769230768,7.564102564102564,0.33814102564102566,0.842948717948718,0.030745383409307634,10.532450220629386,254.0,12.635794104638098,6.216639008255681,2.963430792861869,0.43692831972210455,64.57189276218672,72.43870967741935,9.635533694678614,129.30428344791116,50.0,6662.0,10693.0,0.28478379601521253,3.2479338842975207,24.508582326764145,214.35537190082644,21.127816429831054,2.734092601261947,-0.9899442746973345,-3.9928101135068017,135.02987921169742,118.0,12309.0,3.082494555609485,69.69385527288985,0.07668298958783482,13.728794237261418,3.4139741945964435,3.7176470588235295
1093,Javorius Allen,2016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,0,0,0,0,3,4,15,0,0,0,-7,22,2,0,0.006015037593984963,-0.001388337961126537,0.008050719818188869,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,7.9,FA,4.9,6.4,0,0,0,0.0,0.0,0.5625,0.0,0.0,0.0,0.25,72.0,222.0,1.0,2015,7.5062500000000005,0.49375,0.4,28.0,21.37253128861048,104.0,6.407407407407407,0.4930555555555556,0.9803240740740741,2.133558955308417,10.120175374940613,54.0,421.0,21.17104860308307,5.903188680853804,2.674138995938816,-0.13224983612139687,57.02221872046637,72.34426229508196,10.010170083165017,112.0,183.0,95.0,11345.0,20328.0,0.8157754269115343,2.879194630872483,22.1875,217.4121212121212,24.13440447562543,2.6861428784934103,0.7739780333392378,-5.941897672974394,145.3125,165.0,179.0,26278.0,5.92952501078662,65.37527449648034,0.12500244618054046,14.411973767889533,7.05930789212457,111.0,28.0,21.775786595942755,105.9622641509434,6.509433962264151,0.5023584905660378,0.9882075471698113,2.173814784653859,10.311122080128172,421.0,21.172436941044197,5.935623783495857,2.688832067345073,-0.13297648357261332,57.33552761453487,72.34615384615384,10.064090406837456,112.61538461538461,95.0,11336.0,20313.0,0.8171637648726608,2.8906531347192668,22.322789634146343,217.3841463414634,24.281565478525586,2.7025217984842236,0.7774981971109347,-5.974632788738196,146.1985518292683,179.0,26263.0,5.930913348747747,65.96959517372107,0.1260656436929255,14.542991711233983,7.121695498645876,8.943750000000001
5381,Duke Johnson,2019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,83,410,2,1,1,18,0,44,62,410,3,0,0,163,361,18,0,0.11969111969111969,0.03437368199072122,0.20359825693018438,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,154.0,FA,110.0,132.0,0,0,0,0.0,0.0,5.1875,0.125,0.1875,0.0625,3.875,69.0,210.0,4.0,2018,3.5250000000000004,9.625,8.25,16.0,15.764257694568895,104.16666666666667,7.2894736842105265,0.3503289473684211,0.6101973684210527,-1.2894865279528946,0.20349807717131144,38.0,289.0,15.580256892429679,5.966619546941411,2.8165281554692787,0.4409536767823288,60.13475185321601,72.44171779141104,8.513199555475534,132.27659574468086,163.0,59.0,7597.0,13536.0,0.3896202509427328,3.341463414634146,23.6734693877551,217.21138211382114,24.69368979308525,2.750363219688762,-0.5309148784103498,-6.7619010957019805,138.16326530612244,123.0,119.0,14599.0,3.312793191842841,66.05740588607196,0.09030000391707786,13.585651122166924,4.193199255603478,91.0,14.0,16.19031871334103,106.98198198198199,7.378378378378378,0.3581081081081081,0.4864864864864865,-1.3243375151948649,0.2089980252029685,286.0,15.545883210438959,6.003450531799074,2.8339141317376075,0.4436756130587629,60.505954025149435,72.46296296296295,8.515823658923567,133.09311794063566,56.0,7514.0,13126.0,0.35524656895201157,3.3360655737704916,23.867514218802274,217.2704918032787,24.896097086471194,2.772907180505883,-0.60156249869973,-6.71961702510619,139.29575108732016,116.0,14189.0,3.2784195098521196,66.79137706258386,0.08904113443915446,13.736602801302112,4.149922638478027,4.4
4736,Royce Freeman,2018,16,0,0,0,0,0,0,0,0,0,0,0,0,0,130,521,5,1,1,32,0,14,20,72,0,0,0,15,59,2,0,0.03546099290780142,0.0034121929026387624,0.05558002439354927,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.30000000000001,101.30000000000001,FA,87.30000000000001,94.30000000000001,0,0,0,0.0,0.0,8.125,0.3125,0.0,0.0625,1.25,72.0,238.0,0.0,2017,6.2,6.331250000000001,5.893750000000001,23.0,16.307026044197155,124.85714285714286,7.634146341463414,0.4603658536585366,0.9725609756097561,-3.2651786225022863,9.21493431283534,41.0,348.0,17.6443602508805,5.965991138476686,2.8129072858196076,0.550276525506746,61.741573038985344,72.46408839779005,9.288945083768146,121.8409090909091,181.0,90.0,8777.0,16806.0,0.612835292892458,3.1914893617021276,23.209302325581394,216.5035460992908,25.172926333368345,2.781140670078923,0.3370875390639246,-6.339402868434429,139.27906976744185,141.0,141.0,19030.0,4.57240369376689,66.54059921005052,0.10677733248447782,13.645631773746508,4.859539287722887,97.0,18.0,16.714701695302082,126.20357142857142,7.825,0.4703125,0.79375,-3.3468080880648436,9.445307670656224,348.0,17.64094805797786,5.999135533690445,2.8285345485186055,0.5533336173151168,62.084581778090815,72.46666666666665,9.350050773617404,122.12335858585858,90.0,8647.0,16734.0,0.6094230999898193,3.2142857142857144,23.217940199335548,216.35,25.056029653331965,2.7800794299672424,0.3517101578365108,-6.257006700861775,139.76677740863786,141.0,18958.0,4.568991500864251,67.23373045182187,0.10731063777709166,13.787773771389702,4.92797281248144,7.543749999999999
11863,Ezekiel Elliott,2023,17,0,0,0,0,0,0,0,0,0,0,0,0,0,184,642,3,1,0,34,0,51,65,313,2,1,1,-42,374,12,0,0.12014787430683918,-0.01025390625,0.1730440770852588,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5,174.5,FA,123.5,149.0,0,0,0,0.0,0.0,10.823529411764707,0.17647058823529413,0.11764705882352941,0.058823529411764705,3.823529411764706,72.0,228.0,7.0,2022,2.676470588235294,10.264705882352942,8.764705882352942,9.0,13.60660860167449,131.14285714285714,6.222222222222222,0.3137254901960784,0.6797385620915032,-7.051799140073004,-16.719843566486986,18.0,54.0,3.7380437516024605,6.353516619976985,2.963483604467009,0.2315091155254342,56.65664369337937,72.55844155844156,2.3385677180646223,117.44117647058823,77.0,11.0,1718.0,2294.0,0.017041518113871154,4.327272727272727,25.896551724137932,217.5818181818182,19.967973950531814,2.727980027260044,-0.9081695411617562,-5.859664063801776,120.34482758620689,55.0,19.0,2445.0,0.49539047498442834,60.21571021571021,0.04453892100669462,13.906324067159535,-0.2955327982661536,31.0,6.0,14.40699734294946,138.6218487394958,6.176470588235294,0.328719723183391,0.08304498269896185,-7.466610854194945,-17.703363776280337,52.0,3.7482976578524605,6.437115522871419,3.0024768097889436,0.2345552880981373,57.40212584723963,72.5657894736842,2.502331770150026,118.93382352941175,9.0,1534.0,1981.0,0.027295424363871154,4.277777777777778,25.857598978288635,217.38888888888889,20.005625642047296,2.7283292914596924,-0.7378115652494545,-5.462940349409543,122.4993614303959,17.0,2132.0,0.5056443812344283,62.22290055623388,0.04025541580407581,14.369868202731519,0.03153278313917625,3.0294117647058822
1274,T.J. Yeldon,2016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,130,465,1,2,1,22,0,50,68,312,1,0,0,12,346,16,0,0.10914927768860354,0.0023278370514064014,0.16535340246888977,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7,137.7,FA,87.69999999999999,112.69999999999999,0,0,0,0.0,0.0,8.125,0.0625,0.0625,0.125,4.25,73.0,226.0,1.0,2015,3.60625,8.60625,7.043749999999999,28.0,21.37253128861048,104.0,6.407407407407407,0.4930555555555556,0.9803240740740741,2.133558955308417,10.120175374940613,54.0,421.0,21.17104860308307,5.903188680853804,2.674138995938816,-0.13224983612139687,57.02221872046637,72.34426229508196,10.010170083165017,112.0,183.0,95.0,11345.0,20328.0,0.8157754269115343,2.879194630872483,22.1875,217.4121212121212,24.13440447562543,2.6861428784934103,0.7739780333392378,-5.941897672974394,145.3125,165.0,179.0,26278.0,5.92952501078662,65.37527449648034,0.12500244618054046,14.411973767889533,7.05930789212457,111.0,27.0,21.775786595942755,105.9622641509434,6.509433962264151,0.5,0.8455188679245284,2.173814784653859,10.311122080128172,420.0,21.16872076603166,5.935623783495857,2.688832067345073,-0.13297648357261332,57.33552761453487,72.34065934065933,10.12014096827162,112.61538461538461,94.0,11215.0,20016.0,0.8134475898601279,2.8906531347192668,22.322789634146343,217.359756097561,24.168122483630523,2.6867872601566973,0.8397006494342143,-5.832936419443224,146.1985518292683,178.0,25966.0,5.927197173735214,65.96959517372107,0.12463561930519183,14.542991711233983,7.214433700291492,4.54375
10731,Devin Singletary,2022,17,0,0,0,0,0,0,0,0,0,0,0,0,0,177,819,5,3,3,44,0,38,52,280,1,0,0,8,261,15,0,0.09437386569872959,0.001513431706394249,0.14262020074257037,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.9,177.9,NYG,139.9,158.9,0,0,0,0.0,0.0,10.411764705882353,0.29411764705882354,0.058823529411764705,0.17647058823529413,3.0588235294117645,67.0,203.0,3.0,2021,8.078823529411764,10.464705882352941,9.347058823529412,3.0,23.629886737303615,,8.5,0.7352941176470589,1.7647058823529411,2.817552265745274,-31.451966352627334,2.0,3.0,0.34141024981028734,6.099534161490682,2.609561395783998,1.1694230961057706,69.8943661971831,72.25,12.087795393026315,107.0,4.0,1.0,177.0,280.0,0.001513431706394249,3.0,25.0,203.0,20.33898305084746,2.7233291139240507,6.943242392261537,-16.777221589029068,74.0,1.0,2.0,310.0,0.046816969326722885,80.0,0.0805198825319189,3.226417776093237,5.028394658504171,2.0,-2.0,47.25977347460723,,14.0,1.2941176470588236,-6.882352941176471,5.635104531490548,-62.90393270525467,2.0,0.3398968181038931,8.13271221532091,3.4794151943786638,1.559230794807694,93.1924882629108,74.0,13.802646393281242,118.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,30.0,0.045303537620328634,160.0,0.01841956432126743,6.452835552186474,3.113546924746805,8.961176470588235
6304,Travis Homer,2019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,18,114,0,0,0,6,0,11,13,56,0,0,0,-4,60,3,0,0.02631578947368421,-0.0008225375282747275,0.03889790794073401,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,5,0,0,5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,28.0,CHI,17.0,22.5,0,0,0,0.0,0.0,1.125,0.0,0.0,0.0,0.8125,70.0,202.0,0.0,2018,1.4875,1.75,1.40625,1.0,17.408906882591094,,7.0,0.6875,0.5625,0.8632672762098537,-5.105230231121205,1.0,5.0,0.2936512539309202,5.25625,2.640551014593727,0.8062450006945183,64.44444444444444,70.0,21.966449162020975,24.0,2.0,0.0,18.0,56.0,-0.0008225375282747275,0.0,21.0,202.0,10.0,2.9594,1.056330195220653,3.0302361389069605,204.0,1.0,0.0,65.0,0.025260845689181768,,0.05233605732896189,,-3.9737018479208928,1.0,1.0,,,,,,,,5.0,0.2944737914591949,10.5125,5.281102029187454,1.6124900013890366,128.88888888888889,70.0,42.8765681288213,-156.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,9.0,0.026083383217456495,,,,,1.7687499999999998
102,Adrian Peterson,2016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,37,72,0,1,1,3,0,3,6,8,0,0,0,2,11,0,0,0.010256410256410256,0.0005162622612287042,0.01574599896747548,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,9.0,FA,6.0,7.5,0,0,0,0.0,0.0,2.3125,0.0,0.0,0.0625,0.375,73.0,220.0,9.0,2015,4.24375,0.5625,0.46875,28.0,21.37253128861048,104.0,6.407407407407407,0.4930555555555556,0.9803240740740741,2.133558955308417,10.120175374940613,54.0,421.0,21.17104860308307,5.903188680853804,2.674138995938816,-0.13224983612139687,57.02221872046637,72.34426229508196,10.010170083165017,112.0,183.0,95.0,11345.0,20328.0,0.8157754269115343,2.879194630872483,22.1875,217.4121212121212,24.13440447562543,2.6861428784934103,0.7739780333392378,-5.941897672974394,145.3125,165.0,179.0,26278.0,5.92952501078662,65.37527449648034,0.12500244618054046,14.411973767889533,7.05930789212457,111.0,28.0,21.775786595942755,105.9622641509434,6.3584905660377355,0.5011792452830188,0.9551886792452831,2.173814784653859,10.311122080128172,421.0,21.17053234082184,5.935623783495857,2.688832067345073,-0.13297648357261332,57.33552761453487,72.34065934065933,10.077445125215258,112.61538461538461,95.0,11308.0,20320.0,0.8152591646503056,2.8418726469143887,22.322789634146343,217.39634146341464,24.02482606902623,2.6883423559755126,0.7923186772619089,-5.86796678872024,146.1985518292683,179.0,26270.0,5.9290087485253915,65.96959517372107,0.12599568660975016,14.542991711233983,7.1437914872346004,4.5875
3851,Raheem Mostert,2018,16,0,0,0,0,0,0,0,0,0,0,0,0,0,34,261,1,1,1,13,0,6,7,25,0,0,0,-4,44,1,0,0.013592233009708738,-0.0010506960861570791,0.019652862254253153,0,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,38.6,LVR,32.6,35.6,0,0,0,0.0,0.0,2.125,0.0625,0.0,0.0625,0.4375,70.0,197.0,3.0,2017,9.575,2.4125,2.225,2.0,21.022727272727273,207.0,3.5,0.21875,1.03125,-2.9000720771198942,-10.983257093819216,2.0,,,,,,,,,,,0.0,34.0,25.0,-0.0010506960861570791,3.0,,197.0,16.666666666666664,2.8214545454545448,-1.2589039684389718,0.3521379833109677,,1.0,3.0,419.0,0.08336242399151897,73.46938775510205,0.1139733747662,7.461413996570132,3.1917993367280215,2.0,1.0,42.04545454545455,414.0,4.0,0.375,-0.0625,-5.8001441542397885,-21.96651418763843,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,3.0,394.0,0.08441312007767605,146.9387755102041,0.20829388727814685,14.922827993140263,7.642502641895015,10.0125
12797,James Cook,2023,17,0,0,0,0,0,0,0,0,0,0,0,0,0,237,1122,2,3,1,54,0,44,54,445,4,1,1,137,398,16,0,0.09908256880733946,0.027279968140183193,0.16771983090913742,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.70000000000002,232.70000000000002,BUF,188.70000000000002,210.70000000000002,0,0,0,0.0,0.0,13.941176470588236,0.11764705882352941,0.23529411764705882,0.17647058823529413,3.176470588235294,71.0,190.0,1.0,2022,13.805882352941175,13.688235294117648,12.394117647058824,17.0,14.834004989445404,4.5,5.5,0.8823529411764707,3.735294117647059,-1.8906379037957919,36.548133139932446,2.0,17.0,0.8134064532409464,6.592144964503251,3.1826263797977132,0.954125778920606,65.87598831041454,72.0,16.014136905881692,85.4,5.0,5.0,267.0,510.0,0.027877339705296694,2.6666666666666665,24.0,218.33333333333334,10.126582278481013,2.6385209302325574,5.764830697951273,-4.021638061650079,124.5,3.0,4.0,859.0,0.15750696933492633,70.1098901098901,0.1532653876460394,8.786963440812551,0.6322660318507278,3.0,15.0,29.668009978890808,-54.0,10.0,1.5882352941176472,-6.470588235294118,-3.7812758075915838,73.09626627986489,13.0,0.7861264851007632,8.240181205629064,3.9782829747471418,1.1926572236507575,82.34498538801817,72.25,15.925369745577903,91.0,1.0,30.0,65.0,0.0005973715651135005,3.5,24.5,232.5,10.126582278481013,2.6385209302325574,0.46264327337848954,-2.3813380394289174,155.25,0.0,414.0,0.13022700119474315,105.16483516483515,0.14603816601449038,13.180445161218827,-7.236203725772328,14.74705882352941
10689,Khari Blasingame,2022,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-4,0,0,0,0.002785515320334262,-0.0011675423234092236,0.0033609933541149366,0,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,FA,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,72.0,233.0,3.0,2021,0.1647058823529412,0.0,0.0,6.0,16.520777805054387,128.85714285714286,7.0,0.27886710239651413,0.5773420479302832,-5.669155036119544,-6.187507572148206,27.0,101.0,6.791901133430274,6.207129697803273,2.6894225262048983,0.6116483883767587,55.560573387146555,72.54621848739495,2.8119757295703702,120.48,119.0,36.0,3565.0,5050.0,0.07562857306480637,3.9642857142857144,25.11627906976744,214.6904761904762,19.570801803837746,2.804173338654913,-1.0787639217566805,-4.917949965971704,139.11627906976744,84.0,36.0,4705.0,1.027857000360099,64.11528636955693,0.054438463572894565,13.281203525047435,1.6285417226715306,49.0,6.0,17.156192336018016,133.81318681318683,7.153846153846154,0.28959276018099545,0.5995475113122172,-5.8871994605856806,-6.425488632615445,101.0,6.793068675753683,6.2597324918524535,2.7122142425286686,0.6168318492952058,56.03142570398678,72.55084745762711,2.8405136038277092,121.50101694915254,36.0,3565.0,5050.0,0.0767961153882156,3.9759036144578315,25.41888484169235,214.46987951807228,19.806594596655067,2.8379585596025625,-1.0850683854791028,-4.977202375200278,140.79237881759596,36.0,4705.0,1.0290245426835083,65.45102150225603,0.05550257753578581,13.55789526515259,1.6740424550770963,0.2529411764705883
